area,city,lattitude,logitude,property_type,bedrooms,bathrooms,land_area,building_area,floors,maid_bedrooms,maid_bathrooms,certificate,voltage,building_age,year,condition,garage,carport,price
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,88.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,0,1,699000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,88.0,53.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,bagus,0,1,650000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,84.0,76.0,2.0,0.0,0.0,,1300 mah,8.0,2014.0,bagus,1,0,1140000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,105.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,1,0,1380000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,105.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,1,0,1380000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,5.0,2.0,104.0,180.0,3.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,1,1,1620000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,105.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,1,1,810000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,72.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,450000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,1.0,131.0,177.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,6.0,2016.0,bagus sekali,1,0,850000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,78.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,655000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,68.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,0,545000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,4.0,4.0,144.0,300.0,2.0,0.0,0.0,shm - sertifikat hak milik,3300 mah,4.0,2018.0,sudah renovasi,1,1,2000000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,4.0,530.0,270.0,1.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,4.0,2018.0,bagus,1,0,2900000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,74.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,688000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,baru,0,1,1350000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,80.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,400000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,hgb - hak guna bangunan,1300 mah,0.0,2022.0,baru,1,1,200000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,88.0,55.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,0,1,575000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,4.0,3.0,200.0,400.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,4.0,2018.0,baru,0,1,1500000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,76.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,0,644000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,500000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,70.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,butuh renovasi,1,1,600000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,61.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,10.0,2012.0,bagus,0,1,400000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,61.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,10.0,2012.0,bagus,0,1,400000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,64.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,560000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,70.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,600000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,78.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,655000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,500000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,70.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,600000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,999000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,105.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,sudah renovasi,0,1,750000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,50.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,185000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,500000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,590000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,599000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,514000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,84.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,624000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,84.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,624000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,69.0,41.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,494000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,594000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,63.0,41.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,499000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,63.0,41.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,499000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,599000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,1,1,599000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,3.0,2.0,84.0,84.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus sekali,1,0,1100000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,77.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,600000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,147.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,baru,1,1,470000000.0
Cibinong, Bogor,-6.4824535,106.8367054,rumah,2.0,1.0,147.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,6.0,2016.0,baru,1,1,470000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,2.0,1.0,105.0,55.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,0,1,780000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,,,82.0,80.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,0,752000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,3.0,3.0,90.0,80.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,700000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,2.0,1.0,66.0,33.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus,1,1,650000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,4.0,3.0,135.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,bagus,0,1,1350000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,baru,0,1,1350000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,3.0,2.0,377.0,277.0,1.0,0.0,0.0,"lainnya (ppjb,girik,adat,dll)",4400 mah,9.0,2013.0,bagus,0,0,4000000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,3.0,2.0,77.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,770000000.0
Sentul, Bogor,-6.5183495,106.8512789,rumah,5.0,4.0,983.0,1200.0,2.0,1.0,1.0,hgb - hak guna bangunan,5500 mah,10.0,2012.0,bagus,0,1,5200000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,3.0,3.0,144.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,0,1,1500000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,4.0,3.0,153.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,8.0,2014.0,bagus,1,0,2400000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,2.0,1.0,66.0,33.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,bagus,1,1,650000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,2.0,1.0,66.0,33.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,bagus,1,1,650000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,2.0,1.0,66.0,33.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus,1,1,650000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,2.0,3.0,112.0,110.0,2.0,1.0,1.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,baru,1,0,1890000000.0
Sukaraja, Bogor,-6.577853,106.8507965,rumah,2.0,3.0,144.0,136.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,2380000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,6.0,3.0,120.0,155.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,bagus,1,0,1980000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,7.0,5.0,940.0,450.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,9.0,2013.0,bagus sekali,1,1,7000000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,3.0,180.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,1,1,2040000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,6.0,3.0,120.0,155.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,bagus,1,0,1980000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,198.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,1,1,1440000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,6.0,3.0,120.0,155.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,1,0,1980000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,198.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,1,1,1440000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,198.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,1,1,1440000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,6.0,3.0,120.0,155.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,1,1,1980000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,198.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,1,1,1440000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,5.0,2.0,198.0,230.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus sekali,0,1,2000000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,3.0,1.0,60.0,60.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,bagus,0,1,587000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,2.0,1.0,78.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,bagus,0,0,500000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,2.0,2020.0,baru,0,1,1350000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,2.0,1.0,36.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,0,1,630000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,1,0,633000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,82.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,569000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,2.0,2.0,60.0,49.0,2.0,0.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,0,467000000.0
Tanah Sareal, Bogor,-6.5726115,106.8011015,rumah,4.0,2.0,82.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,570000000.0
Ciparigi, Bogor,-6.5463115,106.8168031,rumah,4.0,3.0,153.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,7.0,2015.0,bagus,1,0,2400000000.0
Ciparigi, Bogor,-6.5463115,106.8168031,rumah,4.0,3.0,153.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,4.0,2018.0,bagus,1,0,2400000000.0
Ciparigi, Bogor,-6.5463115,106.8168031,rumah,4.0,3.0,153.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,4.0,2018.0,bagus,1,1,2400000000.0
Ciparigi, Bogor,-6.5463115,106.8168031,rumah,4.0,3.0,153.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,3500 mah,2.0,2020.0,bagus,1,1,2400000000.0
Ciparigi, Bogor,-6.5463115,106.8168031,rumah,5.0,4.0,270.0,250.0,2.0,0.0,0.0,shm - sertifikat hak milik,3300 mah,17.0,2005.0,bagus,1,0,2500000000.0
Katulampa, Bogor,-6.6154285,106.8298214,rumah,3.0,3.0,128.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,bagus,0,1,2040000000.0
Katulampa, Bogor,-6.6154285,106.8298214,rumah,3.0,3.0,128.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,0,1,2040000000.0
Katulampa, Bogor,-6.6154285,106.8298214,rumah,3.0,3.0,128.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,0,1,2040000000.0
Katulampa, Bogor,-6.6154285,106.8298214,rumah,3.0,3.0,128.0,200.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,2040000000.0
Katulampa, Bogor,-6.6154285,106.8298214,rumah,3.0,2.0,84.0,155.0,2.0,1.0,0.0,hgb - hak guna bangunan,2200 mah,20.0,2002.0,sudah renovasi,0,1,1100000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,3.0,126.0,180.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,bagus,0,1,1440000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,3.0,126.0,180.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,bagus,0,1,1440000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,2.0,198.0,150.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,0,1,1440000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,6.0,3.0,120.0,155.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,1,1,1980000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,3.0,126.0,180.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,bagus,1,1,1440000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,7.0,6.0,309.0,300.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,0,1,1000000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,baru,0,1,1350000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,3.0,2.0,64.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,530000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,3.0,3.0,90.0,80.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,5.0,2017.0,baru,0,1,784000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,4.0,366.0,450.0,1.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,5.0,2017.0,bagus,1,1,4500000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,3.0,502.0,430.0,2.0,2.0,1.0,shm - sertifikat hak milik,8000 mah,9.0,2013.0,bagus,1,0,12500000000.0
Bogor Barat, Bogor,-6.5766335,106.765742,rumah,4.0,4.0,625.0,350.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,13.0,2009.0,bagus sekali,1,1,3600000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,2.0,60.0,55.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,890000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,1.0,90.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,bagus,0,1,810000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,3.0,2.0,109.0,90.0,1.0,0.0,0.0,hgb - hak guna bangunan,1300 mah,13.0,2009.0,bagus,0,1,468000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,baru,0,1,1350000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,1.0,69.0,72.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,570000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,3.0,3.0,120.0,160.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,2.0,2020.0,sudah renovasi,0,1,2000000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,2.0,200.0,150.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,22.0,2000.0,bagus,1,0,2400000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,1.0,120.0,50.0,1.0,0.0,0.0,hgb - hak guna bangunan,1300 mah,1.0,2021.0,bagus,0,1,388000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,4.0,3.0,180.0,237.0,3.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,4600000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,2.0,1.0,60.0,30.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,546000000.0
Cibubur, Bogor,-6.3551778,106.8483112,rumah,5.0,2.0,168.0,155.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus sekali,0,1,1000000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,186.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,186.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,186.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,186.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,186.0,110.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,200.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,6.0,2016.0,bagus,0,1,1680000000.0
Gunung Putri, Bogor,-6.3882496,106.9273915,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,0,1350000000.0
Cilendek Barat, Bogor,-6.5700495,106.766599,rumah,4.0,4.0,1000.0,276.0,1.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,1,1,13000000000.0
Tamansari, Bogor,-6.6655435,106.748246,rumah,2.0,1.0,60.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,275000000.0
Tamansari, Bogor,-6.6655435,106.748246,rumah,2.0,1.0,60.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,275000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,330.0,525.0,2.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,7.0,2015.0,sudah renovasi,1,1,5000000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,128.0,99.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,9.0,2013.0,bagus,0,1,1500000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,200.0,240.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,3.0,2019.0,bagus,0,1,2650000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,94.0,96.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1350000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,375.0,400.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,9.0,2013.0,sudah renovasi,1,1,3500000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,140.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,22.0,2000.0,sudah renovasi,0,1,1450000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,105.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,1030000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,1200000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,200.0,200.0,1.0,1.0,1.0,shm - sertifikat hak milik,3300 mah,5.0,2017.0,bagus,0,1,2950000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,160.0,232.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,5.0,2017.0,bagus,1,1,2650000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,2.0,144.0,220.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,22.0,2000.0,sudah renovasi,0,1,1700000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,2.0,144.0,220.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,22.0,2000.0,sudah renovasi,0,1,1700000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,3.0,105.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,22.0,2000.0,sudah renovasi,0,1,1200000000.0
Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,90.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,700000000.0
